64_64_64,64_64_64,matmul_i32,cpp_MAN,8,v3,Ns,1,tul_rel,3744976,,cache-references,0.34%,23693675,90.06,141.269,M/sec,perf-results-driver-matmul-m64_n64_k64-MAN-acc8_v3_Ns.csv
64_64_64,64_64_64,matmul_i32,cpp_MAN,8,v3,Ns,1,tul_rel,53430,,cache-misses,0.88%,26309423,100.00,1.429,of all cache refs,perf-results-driver-matmul-m64_n64_k64-MAN-acc8_v3_Ns.csv
64_64_64,64_64_64,matmul_i32,cpp_MAN,8,v3,Ns,1,tul_rel,17003419,,cpu-cycles,0.25%,26309423,100.00,0.641,GHz,perf-results-driver-matmul-m64_n64_k64-MAN-acc8_v3_Ns.csv
64_64_64,64_64_64,matmul_i32,cpp_MAN,8,v3,Ns,1,tul_rel,0,,context-switches,0.00%,26305405,100.00,0.000,/sec,perf-results-driver-matmul-m64_n64_k64-MAN-acc8_v3_Ns.csv
64_64_64,64_64_64,matmul_i32,cpp_MAN,8,v3,Ns,1,tul_rel,122,,page-faults,0.42%,26305405,100.00,4.602,K/sec,perf-results-driver-matmul-m64_n64_k64-MAN-acc8_v3_Ns.csv
64_64_64,64_64_64,matmul_i32,cpp_MAN,8,v3,Ns,1,tul_rel,26.31,msec,task-clock,0.27%,26305405,100.00,0.955,CPUs utilized,perf-results-driver-matmul-m64_n64_k64-MAN-acc8_v3_Ns.csv
64_64_64,64_64_64,matmul_i32,cpp_MAN,8,v3,Ns,1,tul_rel,53430,,L1-dcache-load-misses,0.88%,26309423,100.00,1.43,of all L1-dcache accesses,perf-results-driver-matmul-m64_n64_k64-MAN-acc8_v3_Ns.csv
64_64_64,64_64_64,matmul_i32,cpp_MAN,8,v3,Ns,1,tul_rel,3721953,,L1-dcache-loads,0.14%,26309423,100.00,140.400,M/sec,perf-results-driver-matmul-m64_n64_k64-MAN-acc8_v3_Ns.csv
64_64_64,64_64_64,matmul_i32,cpp_MAN,8,v3,Ns,1,tul_rel,3911886,,L1-dcache-stores,0.47%,22588184,85.86,147.565,M/sec,perf-results-driver-matmul-m64_n64_k64-MAN-acc8_v3_Ns.csv
64_64_64,64_64_64,matmul_i32,cpp_MAN,8,v3,Ns,1,tul_rel,43287,,L1-icache-load-misses,22.14%,12589049,47.85,,,perf-results-driver-matmul-m64_n64_k64-MAN-acc8_v3_Ns.csv
